Tweet,Fecha,Locacion,Tipo,Longitud,Latitud,Poblacion,,
Ante #COVID2019mx #Coronavirusmexico Por instrucción del Gobernador @ATelloC se reforzaron los filtros sanitarios e… https://t.co/1Lak8g6HjZ,Fri Apr 03 01:39:29 +0000 2020,"Zacatecas, Fresnillo, El Zacatón (Manuel López)",R,-103.0026835,23.226249,0,,
#GraciasSanitarios #graciaspersonalmedico #COVID19Pandemic #coronavirus #covid_19mexico #COVID19mx #CoronavirusMx https://t.co/eUMO9Q0Ud7,Fri Apr 03 04:03:37 +0000 2020,"Veracruz de Ignacio de la Llave, Coatzacoalcos, Coatzacoalcos",U,-94.432482,18.135455,212540,,
"Dos filtros sanitarios carreteros comenzaron a operar hoy rumbo a #Frontera #Tabasco
⚠️Uno por Santa Cruz
⚠️Otro po… https://t.co/RCKoZ8sG8R",Fri Apr 03 14:17:25 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
"Para los que c pelean en el súper x el papel sanitario, otra opción https://t.co/rt2yVIBtuv",Fri Apr 03 16:30:54 +0000 2020,"Veracruz de Ignacio de la Llave, Xalapa, La Troja",R,-96.886083,19.542054,88,,
#Información #RiesgosSanitarios,Fri Apr 03 17:05:22 +0000 2020,"Guerrero, Técpan de Galeana, El Cerrito",R,-100.769791,17.405237,0,,
"No te pierdas la transmisión de @COFEPRIS: Contra Riesgos Sanitarios ""Radio Nacional de Salud"".

🗓 Lun - Vie, 12 pm… https://t.co/rwDLfGckvq",Fri Apr 03 17:21:58 +0000 2020,"Ciudad de México, Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470,,
@Trafico_ZMG filtro sanitario frente a Plazas Outlet??,Fri Apr 03 18:50:00 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
"⛔️Cerco sanitario en entradas a la ciudad, con acceso solo a ciudadanos que acrediten residencia en la localidad, p… https://t.co/Jta80tgfXi",Fri Apr 03 19:09:26 +0000 2020,"Sonora, Puerto Peñasco, El Guayabito",R,-113.2091345,31.5321205,0,,
"#Avcentral #IMSS en la Av. central Carlos Hank González, personal sanitario cierra el paso por falta de insumos par… https://t.co/XAU4rdRl8d",Fri Apr 03 19:37:52 +0000 2020,"México, Ecatepec de Morelos, Caseta Trece Curva del Diablo",R,-99.03112,19.527707,0,,
Piden separar residuos sanitarios en casa para evitar contagios de coronavirus https://t.co/7GCR469PZg,Fri Apr 03 22:07:29 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
"@abulleF1 Filtro sanitario, pasó a la toma de temperatura!",Fri Apr 03 22:41:12 +0000 2020,"Puebla, Teziutlán, San Juan Acateno",U,-97.36012,19.873643,5725,,
@JesusMartinMx  quiero sugerirle al gobierno de CDMX por su conducto que compren túneles sanitarios como los de Monterrey en puntos clave,Sat Apr 04 00:16:28 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"#ÚltimaHora A partir de éste fin de semana, se instalarán filtros sanitarios en ambos puentes internacionales entre… https://t.co/qtLDtdr2zI",Sat Apr 04 01:18:37 +0000 2020,"Coahuila de Zaragoza, Piedras Negras, Rodolfo Martínez (El Melado)",R,-100.6071045,28.774769,0,,
"@EnriqueAlfaroR  no hay cerco sanitario en al entrada, carretera a Colima, solamente en la salida. ¿Qué pasó ahí?",Sat Apr 04 03:16:08 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
INCAUTA GUARDIA NACIONAL 14 MIL CIGARROS INCLUIDOS EN LISTA DE RIESGO SANITARIO https://t.co/dtGm5dWDZ5,Sat Apr 04 04:16:41 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
"@CarlosLoret Estaba instalado un retén sanitario en la salida sur de la ciudad, tomaban temperatura y hacían evalua… https://t.co/Jt1uMrQbwp",Sat Apr 04 16:25:10 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
"Estaba instalado un retén sanitario en la salida sur de la ciudad, tomaban temperatura y hacían evaluaciones auto p… https://t.co/1sZYASyTQN",Sat Apr 04 16:28:58 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
@LoboDeAndunie Es la salida por donde pusieron el filtro sanitario y se está acumulando mucho tráfico desde ayer que lo instalaron..,Sat Apr 04 17:17:01 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
"@Apfel_Kahn @Patty_blue Es tráfico por los controles sanitarios en las salidas de GDL, esa gente vive en Tlajomulco… https://t.co/hI0H5mO2lm",Sat Apr 04 17:40:21 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
En el #tianguis de #Atlixco el @AtlixcoAyto colocó un túnel sanitario para ayudar a combatir el #COVIDー19. #Puebla https://t.co/Bkmyv3EUT0,Sat Apr 04 18:17:19 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
"Entonces los famosos FILTROS SANITARIOS en JALISCO son para impedir la importación, pero para favorecer la exportación del 🦠?",Sat Apr 04 18:36:27 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
"Hasta la basura se separa.

Hay desde orgánicos a desechos sanitarios y no gracias. Se nota cual es cual, es más... huele.",Sat Apr 04 18:57:18 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"El sector que anda en la calle ignorando el llamado sanitario, es el que cree un invento el COVID-19, que presumen… https://t.co/3KZoc74x01",Sat Apr 04 18:59:18 +0000 2020,"Sinaloa, Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0,,
#VictorHugoSalgadoInforma Este es un mensaje de Italia a México. En Italia han muerto mil 500 operadores sanitarios… https://t.co/uLvB0AQNmX,Sat Apr 04 22:35:24 +0000 2020,"Morelos, Cuernavaca, Las Minas (Las Minas del Tecolote)",R,-99.260819,18.933812,78,,
Voy a montar un cerco sanitario Interhabitaciones,Sat Apr 04 23:04:22 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Ingredientes del cerco sanitario de hoy.... #QuedateEnCasa #AsaCarne #AbrazaUnChilango https://t.co/kCkUyZOM4o,Sat Apr 04 23:14:27 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"Actualización #COVID • #Nayarit

• #BahíadeBanderas instaló hoy su filtro sanitario en la vía hermana con #Vallarta… https://t.co/vBcDm0UhRu",Sun Apr 05 15:44:38 +0000 2020,"Jalisco, Mascota, Las Vegas",R,-105.1485805,20.6970525,6,,
¿#SabíasQue... la separación de residuos sanitarios evita focos de infección? #SepararNosProtege… https://t.co/RpLsGB3HZ1,Sun Apr 05 17:15:41 +0000 2020,"Ciudad de México, Tlalpan, Cañada del Acueducto",R,-99.208364,19.199485,161,,
@ponchotavira @CarlosLoret Ya hay un Filtro sanitario para regresarlos por donde llegaron,Sun Apr 05 17:21:17 +0000 2020,"Jalisco, Mascota, Las Vegas",R,-105.1485805,20.6970525,6,,
"Pues necesitamos que el gobierno proporcione a los médicos y personal de enfermería y sanitario de IMSS, ISSSTE, y… https://t.co/JBgkak1guV",Sun Apr 05 19:05:23 +0000 2020,"Guanajuato, Guanajuato, Mineral de Garrapata",R,-101.250134,21.0254965,0,,
"@TUNOERESPOP Ay! No! Amiga! No son mis paisanos, yo soy de Edo Mex. en todas las salidas pusieron cercos sanitarios… https://t.co/9QrpDCKd0H",Sun Apr 05 19:22:54 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
Y el decreto sanitario se lo pasaron por los huevos pinche gobierno mierda a igual que #ElCacas,Sun Apr 05 19:53:10 +0000 2020,"Veracruz de Ignacio de la Llave, Veracruz, El Zapote",R,-96.2293965,19.183953,10,,
"Según la norma europea EN 149 que regula productos sanitarios, tiene tres clasificaciones para los cubrebocas. No c… https://t.co/2qrdC2n8Sv",Sun Apr 05 20:39:16 +0000 2020,"Chihuahua, Aldama, El Papalote",R,-106.1628985,28.941866,0,,
Filtro sanitario #Covid_19mx #CdVictoria #Tamaulipas #Operativo https://t.co/Njyznojoy5,Sun Apr 05 21:33:40 +0000 2020,"Tamaulipas, Victoria, El Copete",R,-99.131736,23.736841,1,,
"@echelosaqui Entre las pendejadas del choco, las incongruencias de su staff sanitario, y las fake news acerca del t… https://t.co/4F4eDynjE4",Sun Apr 05 22:35:43 +0000 2020,"Tamaulipas, Reynosa, Agua Negra",R,-98.362531,25.8365675,0,,
"Por las necesidades de todos los hospitales, institutos sanitarios, para que se multipliquen los insumos, medicamen… https://t.co/3cL63j0sIP",Sun Apr 05 23:19:16 +0000 2020,"Veracruz de Ignacio de la Llave, Veracruz, El Zapote",R,-96.2293965,19.183953,10,,
"@NanoBeetlebum De lo sanitario pues no me late que digan que""dijeron"" desde hace meses (que es cierto) pero que cre… https://t.co/Sv5vEopmPy",Mon Apr 06 00:35:25 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"Padecemos el mayor desastre económico, sanitario y de Seguridad Pública en toda la historia de México.
¿Y qué respo… https://t.co/HUfrtJOB9o",Mon Apr 06 01:51:40 +0000 2020,"México, Atizapán de Zaragoza, Rancho Nuestra Señora de los Ángeles",R,-99.269192,19.5645875,16,,
Los temas sanitarios y económicos ya son bastante fuertes como para todavía aventarnos la preocupación por el inúti… https://t.co/f2Yg7JdIj3,Mon Apr 06 02:23:45 +0000 2020,"Ciudad de México, Gustavo A. Madero, Gustavo A. Madero",U,-99.1158905,19.518656,1173351,,
.@lopezobrador_ agradeciendo a los Señores del Dinero... y ni una palabra al personal sanitario.,Mon Apr 06 06:37:24 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"Oigan, un aplauso a los locatarios del Mercado Felipe Ángeles, que tienen filtros sanitarios en las entradas del me… https://t.co/lT55SHosvp",Mon Apr 06 14:04:38 +0000 2020,"Jalisco, San Pedro Tlaquepaque, Tlaquepaque",U,-103.302147,20.673052,650123,,
Vino un albañil a reparar algo del techo y Manuel tiene todo un protocolo sanitario implementado,Mon Apr 06 14:24:21 +0000 2020,"Campeche, Campeche, Edzná F-Uno [Centro de Recría]",R,-90.27714,19.601414,0,,
@Carmensastre12 Claro! Dile a Ariadna que la OMS está impresionada por los sanitarios y equipos de hospitales. Sobr… https://t.co/cLCHtlRFaD,Mon Apr 06 16:01:13 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"Existe algún filtro sanitario que provoque atraso en el viaje ?, gracias",Mon Apr 06 17:26:25 +0000 2020,"Tabasco, Huimanguillo, Manuel Sánchez Mármol",R,-93.71282,17.7624055,699,,
Les pregunto si el filtro sanitario que iban a colocar en la caseta fitosanitarias Cárdenas Coatzacoalcos no ocasió… https://t.co/STOL2247Zr,Mon Apr 06 17:42:08 +0000 2020,"Tabasco, Huimanguillo, Manuel Sánchez Mármol",R,-93.71282,17.7624055,699,,
Un asalto sanitario #CDMX #Covid_19  😂😂😂 https://t.co/TV4eHTfgcq,Mon Apr 06 18:51:45 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"Día 20 de Cuarentena
Cuando no te preparaste con papel sanitario.....
#Covid_19
#CuarentenaTotal https://t.co/Iv7Yvd04ph",Mon Apr 06 19:01:17 +0000 2020,"Coahuila de Zaragoza, Piedras Negras, Rodolfo Martínez (El Melado)",R,-100.6071045,28.774769,0,,
Esto es gravísimo. @lopezobrador_ @HLGatell exigimos que el personal sanitario sea protegido.,Mon Apr 06 19:57:44 +0000 2020,"Querétaro, Corregidora, La Cueva",R,-100.439731,20.478755,2494,,
Hoy inicia la Semana Santa y vamos todos juntos en un viacrucis sanitario sin precedentes. Espero que no lleguemos… https://t.co/z3sE94wJe9,Mon Apr 06 20:55:10 +0000 2020,"Baja California, Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9,,
@JaliscoVial Estos son retenes. de sanitarios no tienen nada hay que evitar las aglomeraciones 4 kilómetros de carr… https://t.co/ap6F3CWnxt,Tue Apr 07 01:19:12 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
@JaliscoVial Cerco sanitario en plaza autlet más inútil q efectivo solo provoca aglomeraciones y pone en peligro la… https://t.co/Ruq0lnnw5v,Tue Apr 07 01:31:57 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
@PabloMadridl Que toda esa gente que sale de vacaciones 😪🤤 en los controles sanitarios firme a renunciar por servic… https://t.co/sqR00zvBey,Tue Apr 07 01:55:55 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
Solicité a las autoridades federales implementar un cerco sanitario en la frontera norte. Es necesario contar con m… https://t.co/LJ9ImGgDXd,Tue Apr 07 04:30:33 +0000 2020,"Zacatecas, Villa de Cos, La Soledad (Juan Antonio Cortés)",R,-102.5580375,23.6254185,2,,
Solicité a las autoridades federales implementar un cerco sanitario en la frontera norte. Es necesario que en los c… https://t.co/TcT9Fywf2t,Tue Apr 07 04:31:50 +0000 2020,"Zacatecas, Villa de Cos, La Soledad (Juan Antonio Cortés)",R,-102.5580375,23.6254185,2,,
@beltrandelrio Porqué tanto interés en traer médicos cubanos? Con ese perfil en México tenemos personal sanitario!… https://t.co/qZE9gPVdc2,Tue Apr 07 06:56:55 +0000 2020,"México, Toluca, San Mateo Otzacatipan",U,-99.6050475,19.326146,22574,,
"En el #DíaMundialDeLaSalud nuestro reconocimiento a todos los profesionales sanitarios, que cuidan día a día de nue… https://t.co/Cw6VYCK3kg",Tue Apr 07 12:08:52 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.1525965,19.3206955,614447,,
En el #DíaMundialDeLaSalud queremos agradecer y reconocer al equipo sanitario que nos cuida y que están trabajando… https://t.co/Unz4aBjTpM,Tue Apr 07 14:08:54 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
El planeta está paralizado. Lo que hace unos meses parecía un problema sanitario en una ciudad china se convirtió e… https://t.co/sKqpdw2UXv,Tue Apr 07 15:01:47 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"#quedatencasa #ayudanossolosnopedemos, realizando filtros sanitarios @SSZ_Zac @GilbertoBreC @pachecoalf7 https://t.co/efo0n3SDWv",Tue Apr 07 16:00:06 +0000 2020,"Zacatecas, Trancoso, Las Margaritas [Restaurante]",R,-102.340462,22.733041,6,,
Por cierto hoy es el #DiaMundialDeLaSalud. Felicidades a mis colegas y a todo el #PersonalSanitario y de mantenimie… https://t.co/Qp02u4rFYy,Tue Apr 07 16:25:39 +0000 2020,"Veracruz de Ignacio de la Llave, Pueblo Viejo, Chijol Corona",R,-97.8225365,22.283026,0,,
"@m_ebrard Es la hora de la solidaridad, y reconocer el mérito de mujeres y hombres sanitarios que están en primera… https://t.co/z1h6NifmS1",Tue Apr 07 16:36:37 +0000 2020,"Sonora, Puerto Peñasco, El Guayabito",R,-113.2091345,31.5321205,0,,
Gracias a las y los voluntarios que hicieron posible la entrega de lunchs para personal sanitario que atiende la co… https://t.co/kzX1vzzwR4,Tue Apr 07 16:43:53 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
Las poblaciones LGBTTTI están con ustedes equipo sanitario que atiende la contingencia por el Covid-19 https://t.co/aX38Uk0oRq,Tue Apr 07 16:45:47 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
"Día Mundial de la Salud.
Muchas felicidades, a nuestros héroes de servicio sanitario, que cuidan de nuestra vida.… https://t.co/46e2QbxwjT",Tue Apr 07 18:01:08 +0000 2020,"Guanajuato, Guanajuato, Mineral de Garrapata",R,-101.250134,21.0254965,0,,
"Hoy, en el #DíaMundialDeLaSalud demos las GRACIAS más que nunca a nuestro personal sanitario, héroes y heroínas que… https://t.co/UZPkTUkVzK",Tue Apr 07 18:20:02 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"@neurogdb @DeniseDresserG @HLGatell @richardjensor @TheEconomist de material sanitario y de seguridad.

Por cierto,… https://t.co/EAf4iAX1Tm",Tue Apr 07 18:29:47 +0000 2020,"Coahuila de Zaragoza, Saltillo, San Felipe",R,-101.166961,25.0326315,97,,
"#Entérate | 🛂 Jalpa implementa filtros sanitarios en sus entradas y salidas.

➡️ Ante la expansion del #Coronavirus… https://t.co/JaFivO1Jbz",Tue Apr 07 19:45:49 +0000 2020,"Tabasco, Jalpa de Méndez, Ribera del Puente",R,-93.1054765,18.2384565,186,,
"Hoy, en el #DíaMundialDeLaSalud demos las GRACIAS más que nunca a nuestro personal sanitario, héroes y heroínas que… https://t.co/cIrygTueEl",Tue Apr 07 20:20:58 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
"No te pierdas la transmisión de @COFEPRIS: Contra Riesgos Sanitarios ""Radio Nacional de Salud"".

🗓 Lun - Vie, 12 pm… https://t.co/ZExKQUe3rI",Tue Apr 07 22:02:00 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"#Felizdiamundialdelasalud muy agradecidos con todos los trabajadores sanitarios, que día a día arriesgan sus vidas… https://t.co/OdDQHrU7jy",Tue Apr 07 23:12:20 +0000 2020,"Sinaloa, Angostura, El Dique de la Cacachila",R,-108.089361,25.378426,0,,
"Obviamente con todos los protocolos sanitarios para evitar contagios, pero las fuentes de trabajo son necesarias pa… https://t.co/4zUeoZQE95",Sun Apr 26 00:02:50 +0000 2020,"Ciudad de México, Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470,,
"Pues que el pendejo del Presidente le vendió material@sanitario a China y ahora nos los están revendiendo, pinche 4… https://t.co/PtlaxGBqre",Wed Apr 08 00:40:46 +0000 2020,"Nuevo León, Apodaca, El Tasajillo",R,-100.1687175,25.778679,0,,
"#Entérate 🦠| @qromunicipio repartirá 75 mil paquetes alimentarios y sanitarios 😷

• En apoyo a familias afectadas p… https://t.co/jt3KswqFKf",Wed Apr 08 03:03:04 +0000 2020,"Querétaro, Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97,,
"#DíaMundialDeLaSalud
Gracias a todo el personal sanitario, médicos, enfermeras, auxiliares y administrativos que ha… https://t.co/hUfIF6GxkV",Wed Apr 08 06:27:47 +0000 2020,"Veracruz de Ignacio de la Llave, Xalapa, La Troja",R,-96.886083,19.542054,88,,
"#ReporteSanitario
Fiesta en calle Mina, col. San Nicolás en @ALaMagdalenaC @SSaludCdMx @SSC_CDMX @C5_CDMX… https://t.co/2yJ1QkJ59o",Sun Apr 26 03:33:41 +0000 2020,"Ciudad de México, La Magdalena Contreras, El Gavillero",R,-99.2472565,19.2963825,452,,
"LA CONTROVERSIA: 1. Retenes son más vehiculares que sanitarios, 2. Detenciones y trabajo forzado son en #Fase3, cua… https://t.co/rIxlK7ma8Y",Sun Apr 26 12:56:00 +0000 2020,"Durango, Durango, Metates (Tenchontle)",R,-104.837578,23.9541625,194,,
"Iniciativa privada entrega a DIF Morelos, 7.032 unidades de material sanitario que será destinado a hospitales esta… https://t.co/PZTDSKzFsg",Sun Apr 26 15:05:09 +0000 2020,"Morelos, Cuautla, Colonia el Sifón",R,-98.9534575,18.827419,91,,
"Hoy domingo, personal de #ProcuraduríaSocial del @GobTlajomulco apoya en la implementación de #FiltrosSanitarios en… https://t.co/swvmzJdW4k",Sun Apr 26 15:40:24 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
@Dr_Espino El imss ofrece hotel a personal sanitario en algunas delegaciones,Sun Apr 26 18:26:50 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
"#SNTEsolidario 

🔴 Dona el SNTE insumos al @ISSSTE_mx para proteger a médicos enfermeras👩‍⚕️ y auxiliares sanitario… https://t.co/nk5fY6Avzc",Sun Apr 26 23:52:50 +0000 2020,"Chiapas, Cacahoatán, Alpujarras",R,-92.171829,15.077912,579,,
